pro_code,pro_name,city_clean,is_beijing,is_shanghai,male,birth_year,age,hs_residence,is_han,high_school,junior_college,bachelor,graduate,rural,Migrate,Migrate_1,Migrate_2,Migrate_3,migration_year,migration_interval,marriage,employed,income_total_m,exp_total_m,food_exp_m,income_to_home,rent_m,income_total_m_win,exp_total_m_win,food_exp_m_win,income_to_home_win,rent_m_win,employment_category,employment_group,workdays_w,workhours_d,hours_per_week,hours_per_week_filled,marriage_year,length_marriage,kids_number,birth_here,Pension_Insurance,Medical_Insurance,Work_Insurance,Unemploy_Insurance,Maternity_Insurance,Housing_Fund,Happiness,year,pro_name_true,English_name,lowest_temp(Jan)_a,average_temp_a,highest_temp(July)_a,precipitation(mm)_a,gdp per capita(k)_a,unemployment(%)_a,education_budget(10k)_a,marriage(10k)_a,population(10k)_a,Medical technicians per 10k_a,road_length_per_10K (km)_a,manageable_income_per_capita_a,lowest_temp(Jan)_b,average_temp_b,highest_temp(July)_b,precipitation(mm)_b,gdp per capita(k)_b,unemployment(%)_b,education_budget(10k)_b,marriage(10k)_b,population(10k)_b,Medical technicians per 10k_b,road_length_per_10K (km)_b,manageable_income_per_capita_b,gdp_before_move,gdp_after_move
12,天津市,天津市,0,0,1,1976,35,37.0,1,1,0,0,0,1,1,1,0,0,2002,9,1,1,5000.0,2200.0,1000.0,3000.0,,5000,2200,1000,3000,0.0,public_sector,formal,6.0,8.0,48.0,48.0,1999.0,12,1,0,1,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,2587.16100081039
12,天津市,天津市,0,0,0,1972,39,13.0,1,1,0,0,0,0,1,1,0,0,1990,21,1,1,500.0,500.0,500.0,0.0,,500,500,500,0,0.0,self_employed,self_employed,,,,0.0,1993.0,18,1,0,0,0,0,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,1141.547577838864
12,天津市,天津市,0,0,0,1968,43,37.0,1,1,0,0,0,0,1,1,0,0,2001,10,1,1,6000.0,2300.0,1500.0,3000.0,,6000,2300,1500,3000,0.0,self_employed,self_employed,,,,0.0,1990.0,21,2,0,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,2384.857546808384
12,天津市,天津市,0,0,1,1978,33,13.0,1,1,0,0,0,1,1,1,0,0,1996,15,1,1,4000.0,3300.0,3000.0,0.0,,4000,3300,2000,0,0.0,public_sector,formal,7.0,8.0,56.0,56.0,2001.0,10,1,1,1,1,1,1,1,1,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,1666.655640168333
12,天津市,天津市,0,0,0,1973,38,37.0,1,1,0,0,0,1,1,1,0,0,1993,18,1,1,5000.0,2500.0,2000.0,15000.0,,5000,2500,2000,11000,0.0,public_sector,formal,5.0,8.0,40.0,40.0,1995.0,16,1,1,1,1,1,1,1,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1344.11797918179
12,天津市,天津市,0,0,0,1969,42,13.0,1,1,0,0,0,1,1,1,0,0,1988,23,1,1,3500.0,2000.0,1000.0,2000.0,,3500,2000,1000,2000,0.0,casual_worker,informal,3.0,12.0,36.0,36.0,1993.0,18,2,1,0,0,0,0,0,0,15,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,1141.547577838864
12,天津市,天津市,0,0,0,1995,16,13.0,1,1,0,0,0,1,1,1,0,0,2006,5,1,0,4200.0,1500.0,200.0,1000.0,,4200,1500,200,1000,0.0,other,informal,,,,0.0,,0,0,0,0,0,0,0,0,0,9,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,1,1981,30,41.0,1,1,0,0,0,0,1,1,0,0,1997,14,1,1,5000.0,1500.0,1000.0,15000.0,,5000,1500,1000,11000,0.0,self_employed,self_employed,,,,0.0,2001.0,10,1,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,39.8,3.0,16385611.0,117.58,9645.0,52.0,3.9215300951211325,15695.0,9153.221483130399,1725.135427361524
12,天津市,天津市,0,0,0,1987,24,37.0,1,0,1,0,0,1,1,1,0,0,2006,5,1,1,5000.0,3000.0,2500.0,1000.0,,5000,3000,2000,1000,0.0,other,informal,,,,0.0,2008.0,3,1,1,0,0,0,0,0,0,9,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,1,1958,53,61.0,1,1,0,0,0,1,1,1,0,0,1994,17,1,1,4000.0,2000.0,1000.0,15000.0,500.0,4000,2000,1000,11000,500.0,self_employed,self_employed,,,,0.0,1985.0,26,2,0,0,0,0,0,0,0,9,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,48.4,3.3,9101672.0,38.12,3677.0,48.0,6.578322833185815,12371.0,9153.221483130399,1554.988140601436
12,天津市,天津市,0,0,1,1968,43,37.0,1,0,1,0,0,1,1,1,0,0,1995,16,1,1,3200.0,1500.0,1200.0,10000.0,,3200,1500,1200,10000,0.0,public_sector,formal,7.0,8.0,56.0,56.0,1992.0,19,1,0,1,1,1,0,0,0,9,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1594.99151563533
12,天津市,天津市,0,0,1,1973,38,37.0,1,1,0,0,0,1,1,1,0,0,2005,6,1,1,3500.0,1400.0,800.0,1800.0,600.0,3500,1400,800,1800,600.0,self_employed,self_employed,,,,0.0,1996.0,15,1,0,0,0,0,0,0,0,9,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4125.331384368811
12,天津市,天津市,0,0,0,1978,33,13.0,1,1,0,0,0,1,1,1,0,0,2000,11,1,1,4000.0,2500.0,2000.0,3000.0,,4000,2500,2000,3000,0.0,other,informal,,,,0.0,2005.0,6,1,0,0,0,0,0,0,0,13,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,2148.378596847247
12,天津市,天津市,0,0,1,1991,20,13.0,1,0,1,0,0,0,1,1,0,0,2005,6,1,0,4000.0,2000.0,1500.0,1000.0,,4000,2000,1500,1000,0.0,public_sector,formal,6.0,8.0,48.0,48.0,,0,0,0,1,1,1,1,0,0,9,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,4125.331384368811
12,天津市,天津市,0,0,0,1976,35,13.0,1,1,0,0,0,1,1,1,0,0,1996,15,1,1,3500.0,2000.0,1500.0,2000.0,,3500,2000,1500,2000,0.0,other,informal,,,,0.0,2006.0,5,1,1,0,0,0,0,0,0,9,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,1666.655640168333
12,天津市,天津市,0,0,1,1976,35,37.0,1,1,0,0,0,1,1,1,0,0,1999,12,1,0,7000.0,3500.0,3000.0,5000.0,,7000,3500,2000,5000,0.0,self_employed,self_employed,,,,0.0,2001.0,10,1,1,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1913.381455183501
12,天津市,天津市,0,0,0,1968,43,37.0,1,1,0,0,0,1,1,1,0,0,2004,7,1,1,4500.0,2500.0,2000.0,2000.0,,4500,2500,2000,2000,0.0,other,informal,,,,0.0,1988.0,23,1,0,0,0,0,0,0,0,9,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,3508.457973135601
12,天津市,天津市,0,0,0,1979,32,37.0,1,1,0,0,0,1,1,1,0,0,2006,5,1,1,5000.0,3000.0,1000.0,5000.0,500.0,5000,3000,1000,5000,500.0,self_employed,self_employed,,,,0.0,2002.0,9,1,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,1,1973,38,37.0,1,1,0,0,0,1,1,1,0,0,2005,6,1,1,4000.0,2000.0,1500.0,1000.0,,4000,2000,1500,1000,0.0,self_employed,self_employed,,,,0.0,1996.0,15,1,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4125.331384368811
12,天津市,天津市,0,0,0,1972,39,22.0,1,1,0,0,0,1,1,1,0,0,2004,7,0,1,4000.0,2000.0,1500.0,0.0,,4000,2000,1500,0,0.0,private_enterprise,formal,4.0,12.0,48.0,48.0,1990.0,21,1,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-18.67,5.8,26.31,531.4,39.5,3.4,5353180.0,23.52,3608.0,55.0,6.167247739832114,17404.0,9153.221483130399,3508.457973135601
12,天津市,天津市,0,0,0,1963,48,32.0,1,1,0,0,0,1,1,1,0,0,1995,16,1,1,10000.0,1600.0,1000.0,5000.0,,9000,1600,1000,5000,0.0,other,informal,,,,0.0,1987.0,24,1,0,0,0,0,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,85.9,3.0,20800931.0,83.45,8281.0,58.0,6.672937235986111,27173.0,9153.221483130399,1594.99151563533
12,天津市,天津市,0,0,1,1986,25,37.0,1,1,0,0,0,1,1,1,0,0,2004,7,0,0,2600.0,1000.0,400.0,6000.0,80.0,2600,1000,400,6000,80.0,public_sector,formal,5.0,6.0,30.0,30.0,,0,0,0,1,1,1,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,3508.457973135601
12,天津市,天津市,0,0,1,1969,42,34.0,1,1,0,0,0,0,1,1,0,0,1997,14,1,1,3000.0,1400.0,900.0,3000.0,150.0,3000,1400,900,3000,150.0,public_sector,formal,7.0,8.0,56.0,56.0,1992.0,19,2,0,0,0,0,0,0,0,13,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,3.02,18.5,33.68,1613.4,41.2,3.2,10457811.0,79.89,5997.0,44.0,3.9573394079340884,16796.0,9153.221483130399,1725.135427361524
12,天津市,天津市,0,0,1,1974,37,37.0,1,1,0,0,0,1,1,1,0,0,1999,12,1,1,4000.0,2500.0,2000.0,0.0,,4000,2500,2000,0,0.0,public_sector,formal,4.0,8.0,32.0,32.0,1997.0,14,1,0,1,0,1,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1913.381455183501
12,天津市,天津市,0,0,1,1982,29,37.0,1,1,0,0,0,1,1,1,0,0,1999,12,1,0,5000.0,2000.0,1500.0,0.0,,5000,2000,1500,0,0.0,public_sector,formal,5.0,8.0,40.0,40.0,2004.0,7,2,0,1,1,1,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1913.381455183501
12,天津市,天津市,0,0,0,1972,39,37.0,1,1,0,0,0,1,1,1,0,0,1990,21,1,1,4000.0,2000.0,800.0,1000.0,,4000,2000,800,1000,0.0,public_sector,formal,6.0,6.0,36.0,36.0,1995.0,16,1,1,1,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1141.547577838864
12,天津市,天津市,0,0,0,1969,42,37.0,1,1,0,0,0,1,1,1,0,0,2006,5,1,1,5700.0,2600.0,1300.0,2200.0,1000.0,5700,2600,1300,2200,1000.0,private_enterprise,formal,5.0,8.0,40.0,40.0,1989.0,22,1,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,1,1953,58,34.0,1,1,0,0,0,1,1,1,0,0,1990,21,0,0,2200.0,1200.0,500.0,8000.0,150.0,2200,1200,500,8000,150.0,public_sector,formal,7.0,8.0,56.0,56.0,,0,0,0,0,0,0,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,3.02,18.5,33.68,1613.4,41.2,3.2,10457811.0,79.89,5997.0,44.0,3.9573394079340884,16796.0,9153.221483130399,1141.547577838864
12,天津市,天津市,0,0,1,1965,46,13.0,1,1,0,0,0,1,1,1,0,0,1996,15,0,0,2500.0,1500.0,450.0,10000.0,150.0,2500,1500,450,10000,150.0,public_sector,formal,7.0,8.0,56.0,56.0,1987.0,24,2,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,1666.655640168333
12,天津市,天津市,0,0,1,1980,31,37.0,1,1,0,0,0,1,1,1,0,0,2002,9,1,0,4000.0,1500.0,1000.0,0.0,,4000,1500,1000,0,0.0,public_sector,formal,4.0,12.0,48.0,48.0,2003.0,8,1,0,1,0,1,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,2587.16100081039
12,天津市,天津市,0,0,1,1967,44,34.0,1,1,0,0,0,1,1,1,0,0,1990,21,1,1,4300.0,3000.0,1500.0,2000.0,150.0,4300,3000,1500,2000,150.0,public_sector,formal,7.0,8.0,56.0,56.0,1987.0,24,2,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,3.02,18.5,33.68,1613.4,41.2,3.2,10457811.0,79.89,5997.0,44.0,3.9573394079340884,16796.0,9153.221483130399,1141.547577838864
12,天津市,天津市,0,0,1,1963,48,34.0,1,1,0,0,0,1,1,1,0,0,1985,26,0,0,3000.0,800.0,450.0,8000.0,150.0,3000,800,450,8000,150.0,public_sector,formal,7.0,8.0,56.0,56.0,1985.0,26,2,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,3.02,18.5,33.68,1613.4,41.2,3.2,10457811.0,79.89,5997.0,44.0,3.9573394079340884,16796.0,9153.221483130399,1141.547577838864
12,天津市,天津市,0,0,1,1970,41,37.0,1,1,0,0,0,1,1,1,0,0,2005,6,1,1,4500.0,2800.0,1500.0,500.0,,4500,2800,1500,500,0.0,private_enterprise,formal,5.0,8.0,40.0,40.0,1992.0,19,2,0,1,0,1,0,0,0,7,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4125.331384368811
12,天津市,天津市,0,0,0,1968,43,37.0,1,1,0,0,0,1,1,1,0,0,1991,20,1,1,10000.0,5000.0,2000.0,0.0,,9000,4500,2000,0,0.0,employer,self_employed,,,,0.0,1987.0,24,2,0,1,0,0,0,0,0,13,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1141.547577838864
12,天津市,天津市,0,0,1,1972,39,37.0,1,1,0,0,0,1,1,1,0,0,1990,21,1,1,6000.0,1500.0,1000.0,3000.0,,6000,1500,1000,3000,0.0,public_sector,formal,4.0,12.0,48.0,48.0,1991.0,20,1,0,1,1,1,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1141.547577838864
12,天津市,天津市,0,0,0,1966,45,13.0,1,1,0,0,0,1,1,1,0,0,2002,9,1,1,4800.0,2600.0,1200.0,2000.0,,4800,2600,1200,2000,0.0,casual_worker,informal,7.0,6.0,42.0,42.0,1989.0,22,2,0,0,0,0,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,2587.16100081039
12,天津市,天津市,0,0,1,1979,32,41.0,1,0,0,1,0,0,1,1,0,0,2006,5,1,1,5000.0,1700.0,1000.0,4000.0,,5000,1700,1000,4000,0.0,public_sector,formal,5.0,8.0,40.0,40.0,2004.0,7,1,0,1,1,1,1,1,1,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,39.8,3.0,16385611.0,117.58,9645.0,52.0,3.9215300951211325,15695.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,0,1972,39,13.0,1,1,0,0,0,1,1,1,0,0,2005,6,1,1,6000.0,1000.0,500.0,1000.0,,6000,1000,500,1000,0.0,private_enterprise,formal,5.0,8.0,40.0,40.0,2000.0,11,1,0,1,1,1,0,0,0,15,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,4125.331384368811
12,天津市,天津市,0,0,0,1988,23,61.0,1,1,0,0,0,1,1,1,0,0,2007,4,0,0,2500.0,1800.0,500.0,4000.0,1300.0,2500,1800,500,4000,1300.0,private_enterprise,formal,5.0,8.0,40.0,40.0,,0,0,0,1,1,1,1,1,0,15,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,48.4,3.3,9101672.0,38.12,3677.0,48.0,6.578322833185815,12371.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,1,1972,39,13.0,1,1,0,0,0,1,1,1,0,0,2006,5,1,1,6500.0,2000.0,1500.0,2000.0,,6500,2000,1500,2000,0.0,self_employed,self_employed,,,,0.0,1997.0,14,2,1,0,0,0,0,0,0,15,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,1,1993,18,13.0,1,0,1,0,0,1,1,1,0,0,1998,13,1,1,5000.0,1700.0,700.0,1000.0,,5000,1700,700,1000,0.0,other,informal,,,,0.0,,0,0,0,0,0,0,0,0,0,15,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,1781.835819624081
12,天津市,天津市,0,0,0,1974,37,13.0,1,1,0,0,0,1,1,1,0,0,2004,7,1,1,4000.0,1400.0,300.0,1000.0,1100.0,4000,1400,300,1000,1100.0,self_employed,self_employed,,,,0.0,1998.0,13,1,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,3508.457973135601
12,天津市,天津市,0,0,1,1980,31,22.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,5000.0,2500.0,700.0,1000.0,1200.0,5000,2500,700,1000,1200.0,self_employed,self_employed,,,,0.0,2002.0,9,1,0,0,0,0,0,0,0,15,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-18.67,5.8,26.31,531.4,39.5,3.4,5353180.0,23.52,3608.0,55.0,6.167247739832114,17404.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,1,1969,42,15.0,1,1,0,0,0,1,1,1,0,0,2002,9,1,1,5000.0,2300.0,800.0,1000.0,1500.0,5000,2300,800,1000,1500.0,self_employed,self_employed,,,,0.0,1990.0,21,1,0,1,1,0,0,0,0,15,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-29.16,0.0,26.08,351.9,54.9,3.6,6393778.0,21.68,3827.0,67.0,15.027164605899571,15837.0,9153.221483130399,2587.16100081039
12,天津市,天津市,0,0,0,1982,29,37.0,1,0,1,0,0,1,1,1,0,0,2006,5,1,1,5500.0,2500.0,800.0,4000.0,1200.0,5500,2500,800,4000,1200.0,private_enterprise,formal,5.0,8.0,40.0,40.0,2005.0,6,0,0,1,1,1,1,1,1,15,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,1,1986,25,41.0,1,1,0,0,0,1,1,1,0,0,2000,11,1,1,5000.0,2300.0,1000.0,5000.0,1300.0,5000,2300,1000,5000,1300.0,casual_worker,informal,5.0,8.0,40.0,40.0,,0,0,0,0,0,0,0,0,0,15,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,39.8,3.0,16385611.0,117.58,9645.0,52.0,3.9215300951211325,15695.0,9153.221483130399,2148.378596847247
12,天津市,天津市,0,0,1,1975,36,41.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,3500.0,1300.0,500.0,5000.0,800.0,3500,1300,500,5000,800.0,private_enterprise,formal,7.0,6.0,42.0,42.0,1999.0,12,1,0,1,1,1,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,39.8,3.0,16385611.0,117.58,9645.0,52.0,3.9215300951211325,15695.0,9153.221483130399,5286.987750419981
